tweet_id,created_at,user,screen_name,account_type,text_raw,text_clean,text_for_llm,lang,is_french,contains_free,n_urls,n_mentions,n_emojis,hashtags,emo_anger,emo_sadness,emo_joy,emo_fear,emo_surprise,emo_trust,emo_disgust,emo_anticipation,top_emotions,is_urgent,urgency_hits,labels,primary_label,rule_hits,rag_context,text_display,created_at_dt
1828754714378502344,2024-08-28T11:21:15,Neph_city_girl,Neph_city_girl,Client,"@free vous trouvez ça normal que quand vos clients paient leur forfait, et qu’un pb de connexion intervient! Aucune solution expresse ne soit trouvée pour eux ???!!","<BRAND:free> vous trouvez ça normal que quand vos clients paient leur forfait, et qu’un problème de connexion intervient! Aucune solution expresse ne soit trouvée pour eux ???!!","<BRAND:free> vous trouvez ça normal que quand vos clients paient leur forfait, et qu’un problème de connexion intervient! Aucune solution expresse ne soit trouvée pour eux ???!!

[Contexte KB]
On regarde cela. Nous sommes désolés pour cette situation inacceptable. Pouvez-vous nous transmettre votre numéro de client en message privé pour que nous accélérions la prise en charge?",,True,True,0,1,0,[],0,0,0,0,0,0,0,0,[],0,[],"['Facturation', 'Compte/Acces']",Facturation,"{'Facturation': ['forfait'], 'Compte/Acces': ['connexion']}",On regarde cela. Nous sommes désolés pour cette situation inacceptable. Pouvez-vous nous transmettre votre numéro de client en message privé pour que nous accélérions la prise en charge?,"<BRAND:free> vous trouvez ça normal que quand vos clients paient leur forfait, et qu’un problème de connexion intervient! Aucune solution expresse ne soit trouvée pour eux ???!!",2024-08-28 11:21:15
1828755594955915425,2024-08-28T11:24:45,Benjamin2BR,Benjamin2BR,Client,"@free Bonjour, c’est combien vos frais de mise en service, je vais quitter @bouyguestelecom trop chère 🤦‍♂️","<BRAND:free> Bonjour, c’est combien vos frais de mise en service, je vais quitter <USER> trop chère 🤦‍♂️","<BRAND:free> Bonjour, c’est combien vos frais de mise en service, je vais quitter <USER> trop chère 🤦‍♂️

[Contexte KB]
On comprend votre agacement et on s’en occupe. Merci pour votre message et bonne journée en télétravail! 😊 N'hésitez pas à nous contacter si vous avez besoin d'aide. Envoyez-nous votre n° client en DM pour vérification.",,True,True,0,2,0,[],0,0,0,0,0,0,0,0,[],0,[],[],Autre/Indéterminé,{},On comprend votre agacement et on s’en occupe. Merci pour votre message et bonne journée en télétravail! 😊 N'hésitez pas à nous contacter si vous avez besoin d'aide. Envoyez-nous votre n° client en DM pour vérification.,"<BRAND:free> Bonjour, c’est combien vos frais de mise en service, je vais quitter <USER> trop chère 🤦‍♂️",2024-08-28 11:24:45
1828756819172618407,2024-08-28T11:29:37,lazhonguoren,lazhonguoren,Client,@free une explication ou on se désabonne ?,<BRAND:free> une explication ou on se désabonne ?,"<BRAND:free> une explication ou on se désabonne ?

[Contexte KB]
On active une analyse rapide. Merci pour votre message et bonne journée en télétravail! 😊 N'hésitez pas à nous contacter si vous avez besoin d'aide. (thème: []). Pouvez-vous nous confirmer votre numéro de ligne ou identifiant client?",,True,True,0,1,0,[],0,0,0,0,0,0,0,0,[],0,[],[],Autre/Indéterminé,{},On active une analyse rapide. Merci pour votre message et bonne journée en télétravail! 😊 N'hésitez pas à nous contacter si vous avez besoin d'aide. (thème: []). Pouvez-vous nous confirmer votre numéro de ligne ou identifiant client?,<BRAND:free> une explication ou on se désabonne ?,2024-08-28 11:29:37
1828764142343242163,2024-08-28T11:58:42,MillieBarwen2,MillieBarwen2,Client,"Coucou @free c’est quand que vous rallumez la machine ????? Sérieusement là. En rade depuis ce matin, vous allez me décomptez ça du montant l’abonnement ?","Coucou <BRAND:free> c’est quand que vous rallumez la machine ????? Sérieusement là. En rade depuis ce matin, vous allez me décomptez ça du montant l’abonnement ?","Coucou <BRAND:free> c’est quand que vous rallumez la machine ????? Sérieusement là. En rade depuis ce matin, vous allez me décomptez ça du montant l’abonnement ?

[Contexte KB]
On lance les vérifications à l’instant. Bonjour, pour mieux vous aider, pourriez-vous préciser la nature du incident rencontré par votre père? N'hésitez pas à nous donner plus de détails. 😊. Pouvez-vous nous écrire en message privé avec votre identifiant client?",,True,True,0,1,0,[],0,0,0,0,0,0,0,0,[],1,['depuis'],['Facturation'],Facturation,"{'Facturation': ['montant', 'abonnement']}","On lance les vérifications à l’instant. Bonjour, pour mieux vous aider, pourriez-vous préciser la nature du incident rencontré par votre père? N'hésitez pas à nous donner plus de détails. 😊. Pouvez-vous nous écrire en message privé avec votre identifiant client?","Coucou <BRAND:free> c’est quand que vous rallumez la machine ????? Sérieusement là. En rade depuis ce matin, vous allez me décomptez ça du montant l’abonnement ?",2024-08-28 11:58:42
1828812316281811356,2024-08-28T15:10:08,citation127,citation127,Client,@free c’est n’importe quoi depuis quelque jours votre connexion wifi et 4g ça fait que bug,<BRAND:free> c’est n’importe quoi depuis quelque jours votre connexion wifi et 4g ça fait que bug,"<BRAND:free> c’est n’importe quoi depuis quelque jours votre connexion wifi et 4g ça fait que bug

[Contexte KB]
OK, on s’en occupe. Bonjour, pour récupérer votre mot de passe Free Foot, vous pouvez utiliser l'option 'Mot de passe oublié' sur la page de connexion ou contacter notre service cl... Transmettez-nous votre identifiant client en message privé, svp.",,True,True,0,1,0,[],0,0,0,0,0,0,0,0,[],1,['depuis'],"['Reseau/Internet', 'Compte/Acces']",Reseau/Internet,"{'Reseau/Internet': ['wifi', '4g'], 'Compte/Acces': ['connexion']}","OK, on s’en occupe. Bonjour, pour récupérer votre mot de passe Free Foot, vous pouvez utiliser l'option 'Mot de passe oublié' sur la page de connexion ou contacter notre service cl... Transmettez-nous votre identifiant client en message privé, svp.",<BRAND:free> c’est n’importe quoi depuis quelque jours votre connexion wifi et 4g ça fait que bug,2024-08-28 15:10:08
1828814583798399441,2024-08-28T15:19:09,noa_vlr,noa_vlr,Client,"@free à qui on peut s'adresser si on a des problèmes de wi-fi depuis plus de 2 semaines, le 3244 aide pas j'ai l'impression","<BRAND:free> à qui on peut s'adresser si on a des problèmes de wi-fi depuis plus de 2 semaines, le 3244 aide pas j'ai l'impression","<BRAND:free> à qui on peut s'adresser si on a des problèmes de wi-fi depuis plus de 2 semaines, le 3244 aide pas j'ai l'impression

[Contexte KB]
On active une analyse rapide. Bonjour, pour récupérer votre mot de passe Free Foot, vous pouvez utiliser l'option 'Mot de passe oublié' sur la page de connexion ou contacter notre service cl... Pouvez-vous nous confirmer votre numéro de ligne ou identifiant client en MP pour que nous analysions la s",,True,True,0,1,0,[],0,0,0,0,0,0,0,0,[],1,['depuis'],[],Autre/Indéterminé,{},"On active une analyse rapide. Bonjour, pour récupérer votre mot de passe Free Foot, vous pouvez utiliser l'option 'Mot de passe oublié' sur la page de connexion ou contacter notre service cl... Pouvez-vous nous confirmer votre numéro de ligne ou identifiant client en MP pour que nous analysions la s","<BRAND:free> à qui on peut s'adresser si on a des problèmes de wi-fi depuis plus de 2 semaines, le 3244 aide pas j'ai l'impression",2024-08-28 15:19:09
1828827191943254260,2024-08-28T16:09:15,twik_twok,twik_twok,Client,"Salut @Freebox quand est-ce que je pourrai demander l'échange de mon répéteur Wi-Fi 5 par un Wi-Fi 7 ???!?!?!?!
Ce n'est toujours pas dispo sur mon interface 😡🤬😡🤬😡
Merci https://t.co/xxJqFx1azN",Salut <BRAND:freebox> quand est-ce que je pourrai demander l'échange de mon répéteur Wi-Fi 5 par un Wi-Fi 7 ???!?!?!?! <NL> Ce n'est toujours pas dispo sur mon interface 😡🤬😡🤬😡 <NL> Merci <URL>,"Salut <BRAND:freebox> quand est-ce que je pourrai demander l'échange de mon répéteur Wi-Fi 5 par un Wi-Fi 7 ???!?!?!?! <NL> Ce n'est toujours pas dispo sur mon interface 😡🤬😡🤬😡 <NL> Merci <URL>

[Contexte KB]
On active une analyse rapide. Bonjour, une connexion de 100 Méga permet un débit très rapide, idéal pour le streaming, les téléchargements et une utilisation simultanée de plusieurs appareil... (thème: []). Pouvez-vous nous transmettre votre numéro de client ou d'abonné en message privé pour que nou",,True,True,1,1,0,[],0,0,1,0,0,1,0,0,"['joy', 'trust']",0,[],['Box/TV'],Box/TV,{'Box/TV': ['freebox']},"On active une analyse rapide. Bonjour, une connexion de 100 Méga permet un débit très rapide, idéal pour le streaming, les téléchargements et une utilisation simultanée de plusieurs appareil... (thème: []). Pouvez-vous nous transmettre votre numéro de client ou d'abonné en message privé pour que nou",Salut <BRAND:freebox> quand est-ce que je pourrai demander l'échange de mon répéteur Wi-Fi 5 par un Wi-Fi 7 ???!?!?!?! <NL> Ce n'est toujours pas dispo sur mon interface 😡🤬😡🤬😡 <NL> Merci <URL>,2024-08-28 16:09:15
1828836570339877179,2024-08-28T16:46:31,mademoizelle81,mademoizelle81,Client,@RiriBestWaifu @Freebox Pareil depuis le 23 août @Freebox c’est lamentable !!,<USER> <BRAND:freebox> Pareil depuis le 23 août <BRAND:freebox> c’est lamentable !!,"<USER> <BRAND:freebox> Pareil depuis le 23 août <BRAND:freebox> c’est lamentable !!

[Contexte KB]
Bonne nouvelle, on s’en occupe rapidement. Merci pour votre retour positif! Nous sommes ravis que l'installation se soit bien passée et que vous puissiez profiter pleinement de votre Freebox. Bon gaming! 😊. Transmettez-nous votre identifiant client en message privé, svp.",,True,True,0,3,0,[],0,0,0,0,0,0,0,0,[],1,['depuis'],"['Box/TV', 'Insatisfaction/Colère']",Box/TV,"{'Box/TV': ['freebox'], 'Insatisfaction/Colère': ['lamentable']}","Bonne nouvelle, on s’en occupe rapidement. Merci pour votre retour positif! Nous sommes ravis que l'installation se soit bien passée et que vous puissiez profiter pleinement de votre Freebox. Bon gaming! 😊. Transmettez-nous votre identifiant client en message privé, svp.",<USER> <BRAND:freebox> Pareil depuis le 23 août <BRAND:freebox> c’est lamentable !!,2024-08-28 16:46:31
1828840136630775970,2024-08-28T17:00:41,FRAziat,FRAziat,Client,"@Freebox @Free_1337 J'appel le service free pour une panne depuis ce matin 08h00, nous avons ouvert un ticket. Aucun dédommagement, je n'ai plus aucun service super free. Je vais prendre la fibre chez un concurrent du coup ????!!! 😑","<BRAND:freebox> <USER> J'appel le service free pour une panne depuis ce matin 08h00, nous avons ouvert un ticket. Aucun dédommagement, je n'ai plus aucun service super free. Je vais prendre la fibre chez un concurrent du coup ????!!! 😑","<BRAND:freebox> <USER> J'appel le service free pour une panne depuis ce matin 08h00, nous avons ouvert un ticket. Aucun dédommagement, je n'ai plus aucun service super free. Je vais prendre la fibre chez un concurrent du coup ????!!! 😑

[Contexte KB]
OK, on s’en occupe. Nous comprenons votre frustration et vous présentons nos excuses pour cette situation. Nous allons prioriser votre compte et vous proposer un nouveau créneau dans les plus brefs délais. Pouvez-vous nous confirmer votre numéro de ligne ou d'abonné pour que nous puissions interveni",,True,True,0,2,0,[],0,0,1,0,0,0,0,0,['joy'],1,"['panne', 'depuis']","['Reseau/Internet', 'Box/TV', 'Support/SAV/Reclamation']",Reseau/Internet,"{'Reseau/Internet': ['panne', 'fibre'], 'Box/TV': ['freebox'], 'Support/SAV/Reclamation': ['ticket']}","OK, on s’en occupe. Nous comprenons votre frustration et vous présentons nos excuses pour cette situation. Nous allons prioriser votre compte et vous proposer un nouveau créneau dans les plus brefs délais. Pouvez-vous nous confirmer votre numéro de ligne ou d'abonné pour que nous puissions interveni","<BRAND:freebox> <USER> J'appel le service free pour une panne depuis ce matin 08h00, nous avons ouvert un ticket. Aucun dédommagement, je n'ai plus aucun service super free. Je vais prendre la fibre chez un concurrent du coup ????!!! 😑",2024-08-28 17:00:41
1828847742359412770,2024-08-28T17:30:54,dabonbon2,dabonbon2,Client,Qln chez free a déjà été bloqué à l’étape 3c « signal fibre PON détecté » avec la Freebox Ultra ? Svp @free,Qln chez free a déjà été bloqué à l’étape 3c « signal fibre PON détecté » avec la Freebox Ultra ? s'il vous plaît <BRAND:free>,"Qln chez free a déjà été bloqué à l’étape 3c « signal fibre PON détecté » avec la Freebox Ultra ? s'il vous plaît <BRAND:free>

[Contexte KB]
On active une analyse rapide. Bonjour, pour récupérer votre mot de passe Free Foot, vous pouvez utiliser l'option 'Mot de passe oublié' sur la page de connexion ou contacter notre service cl... Pouvez-vous nous confirmer votre numéro de ligne ou identifiant client en MP pour que nous analysions la s",,True,True,0,1,0,[],0,0,0,0,0,0,0,0,[],1,['bloque'],"['Reseau/Internet', 'Box/TV']",Reseau/Internet,"{'Reseau/Internet': ['fibre'], 'Box/TV': ['freebox']}","On active une analyse rapide. Bonjour, pour récupérer votre mot de passe Free Foot, vous pouvez utiliser l'option 'Mot de passe oublié' sur la page de connexion ou contacter notre service cl... Pouvez-vous nous confirmer votre numéro de ligne ou identifiant client en MP pour que nous analysions la s",Qln chez free a déjà été bloqué à l’étape 3c « signal fibre PON détecté » avec la Freebox Ultra ? s'il vous plaît <BRAND:free>,2024-08-28 17:30:54
1828855013680021954,2024-08-28T17:59:48,PierrOM26,PierrOM26,Client,@free on peut dm svp ?,<BRAND:free> on peut dm s'il vous plaît ?,"<BRAND:free> on peut dm s'il vous plaît ?

[Contexte KB]
Merci pour l’alerte — on va régler ça. Bonjour, nous nous excusons pour ce délai. Pouvez-vous nous confirmer votre numéro de compte ou identifiant client pour que nous vérifiions l'état de votre demande?",,True,True,0,1,0,[],0,0,0,0,0,0,0,0,[],0,[],[],Autre/Indéterminé,{},"Merci pour l’alerte — on va régler ça. Bonjour, nous nous excusons pour ce délai. Pouvez-vous nous confirmer votre numéro de compte ou identifiant client pour que nous vérifiions l'état de votre demande?",<BRAND:free> on peut dm s'il vous plaît ?,2024-08-28 17:59:48
1828856262215291346,2024-08-28T18:04:46,RiriBestWaifu,RiriBestWaifu,Client,"@sebbass7 @Freebox Moi on a fait une demande, à voir mtn","<USER> <BRAND:freebox> Moi on a fait une demande, à voir mtn","<USER> <BRAND:freebox> Moi on a fait une demande, à voir mtn

[Contexte KB]
OK, on s’en occupe. Bonjour, pour récupérer votre mot de passe Free Foot, vous pouvez utiliser l'option 'Mot de passe oublié' sur la page de connexion ou contacter notre service cl... Transmettez-nous votre identifiant client en message privé, svp.",,True,True,0,2,0,[],0,0,0,0,0,0,0,0,[],0,[],['Box/TV'],Box/TV,{'Box/TV': ['freebox']},"OK, on s’en occupe. Bonjour, pour récupérer votre mot de passe Free Foot, vous pouvez utiliser l'option 'Mot de passe oublié' sur la page de connexion ou contacter notre service cl... Transmettez-nous votre identifiant client en message privé, svp.","<USER> <BRAND:freebox> Moi on a fait une demande, à voir mtn",2024-08-28 18:04:46
1828874676556210666,2024-08-28T19:17:56,KLMN12228,KLMN12228,Client,@Freebox Jusqu'à présent vous arriviez très bien a faire la différence entre nos deux comptes et maintenant que je souhaite résilier vous mélangez tout? @free @Freebox,<BRAND:freebox> Jusqu'à présent vous arriviez très bien a faire la différence entre nos deux comptes et maintenant que je souhaite résilier vous mélangez tout? <BRAND:free> <BRAND:freebox>,"<BRAND:freebox> Jusqu'à présent vous arriviez très bien a faire la différence entre nos deux comptes et maintenant que je souhaite résilier vous mélangez tout? <BRAND:free> <BRAND:freebox>

[Contexte KB]
On active une analyse rapide. Merci pour votre retour positif! Nous sommes ravis que l'installation se soit bien passée et que vous puissiez profiter pleinement de votre Freebox. Bon gaming! 😊. Envoyez-nous votre n° client en DM pour vérification.",,True,True,0,3,0,[],0,0,0,0,0,0,0,0,[],0,[],"['Box/TV', 'Resiliation']",Box/TV,"{'Box/TV': ['freebox'], 'Resiliation': ['resilier']}",On active une analyse rapide. Merci pour votre retour positif! Nous sommes ravis que l'installation se soit bien passée et que vous puissiez profiter pleinement de votre Freebox. Bon gaming! 😊. Envoyez-nous votre n° client en DM pour vérification.,<BRAND:freebox> Jusqu'à présent vous arriviez très bien a faire la différence entre nos deux comptes et maintenant que je souhaite résilier vous mélangez tout? <BRAND:free> <BRAND:freebox>,2024-08-28 19:17:56
1828880620958740991,2024-08-28T19:41:33,flotraveller,flotraveller,Client,@citation127 @free @Freebox La vitesse est catastrophique mais surtout là j'ai une connexion très instable depuis 4 jours. Si ça ne se règle pas d'ici tôt j'appelle et je gueule fort parce que j'ai un tournoi bientôt et je ne peux pas jouer en ayant 3 secondes de retard sur tout le lobby.,<USER> <BRAND:free> <BRAND:freebox> La vitesse est catastrophique mais surtout là j'ai une connexion très instable depuis 4 jours. Si ça ne se règle pas d'ici tôt j'appelle et je gueule fort parce que j'ai un tournoi bientôt et je ne peux pas jouer en ayant 3 secondes de retard sur tout le lobby.,"<USER> <BRAND:free> <BRAND:freebox> La vitesse est catastrophique mais surtout là j'ai une connexion très instable depuis 4 jours. Si ça ne se règle pas d'ici tôt j'appelle et je gueule fort parce que j'ai un tournoi bientôt et je ne peux pas jouer en ayant 3 secondes de retard sur tout le lobby.

[Contexte KB]
Nous prenons en charge votre demande. Nous sommes sincèrement désolés pour ce contretemps et la réponse qui vous a été apportée, ce n'est pas acceptable. Nous allons immédiatement examiner ce qui s'est passé et revenir vers vous en MP pour vous proposer une solution adaptée. Un DM avec votre n° clie",,True,True,0,3,0,[],0,0,0,0,0,1,0,1,"['trust', 'anticipation']",1,['depuis'],"['Box/TV', 'Commande/Livraison', 'Compte/Acces', 'Insatisfaction/Colère']",Box/TV,"{'Box/TV': ['freebox'], 'Commande/Livraison': ['retard'], 'Compte/Acces': ['connexion'], 'Insatisfaction/Colère': ['catastrophique']}","Nous prenons en charge votre demande. Nous sommes sincèrement désolés pour ce contretemps et la réponse qui vous a été apportée, ce n'est pas acceptable. Nous allons immédiatement examiner ce qui s'est passé et revenir vers vous en MP pour vous proposer une solution adaptée. Un DM avec votre n° clie",<USER> <BRAND:free> <BRAND:freebox> La vitesse est catastrophique mais surtout là j'ai une connexion très instable depuis 4 jours. Si ça ne se règle pas d'ici tôt j'appelle et je gueule fort parce que j'ai un tournoi bientôt et je ne peux pas jouer en ayant 3 secondes de retard sur tout le lobby.,2024-08-28 19:41:33
1828927502946902179,2024-08-28T22:47:51,srk2492,srk2492,Client,Encore et encore un bug de la #freebox ultrea ! Bloqué a l’etape 6. Merci free pour un service médiocre au fur et a mesure que je suis chez vous ! @free @UniversFreebox je sais pas si d’autre sont concernés encore cette fois ci.,Encore et encore un bug de la #freebox ultrea ! Bloqué a l’etape 6. Merci free pour un service médiocre au fur et a mesure que je suis chez vous ! <BRAND:free> <USER> je sais pas si d’autre sont concernés encore cette fois ci.,"Encore et encore un bug de la #freebox ultrea ! Bloqué a l’etape 6. Merci free pour un service médiocre au fur et a mesure que je suis chez vous ! <BRAND:free> <USER> je sais pas si d’autre sont concernés encore cette fois ci.

[Contexte KB]
On active une analyse rapide. Merci pour votre retour positif! Nous sommes ravis que l'installation se soit bien passée et que vous puissiez profiter pleinement de votre Freebox. Bon gaming! 😊. Envoyez-nous votre n° client en DM pour vérification.",,True,True,0,2,0,['freebox'],0,0,1,0,0,0,0,0,['joy'],1,['bloque'],['Box/TV'],Box/TV,{'Box/TV': ['freebox']},On active une analyse rapide. Merci pour votre retour positif! Nous sommes ravis que l'installation se soit bien passée et que vous puissiez profiter pleinement de votre Freebox. Bon gaming! 😊. Envoyez-nous votre n° client en DM pour vérification.,Encore et encore un bug de la #freebox ultrea ! Bloqué a l’etape 6. Merci free pour un service médiocre au fur et a mesure que je suis chez vous ! <BRAND:free> <USER> je sais pas si d’autre sont concernés encore cette fois ci.,2024-08-28 22:47:51
1828931178717462567,2024-08-28T23:02:27,Gogtamaru,Gogtamaru,Client,@Mr_RSKi @srk2492 @free @UniversFreebox La même avec la Mini 4k,<USER> <USER> <BRAND:free> <USER> La même avec la Mini 4k,"<USER> <USER> <BRAND:free> <USER> La même avec la Mini 4k

[Contexte KB]
On passe en revue la configuration. Bonjour, les 49€ correspondent aux frais de renouvellement ou de remplacement du matériel Freebox. Cela inclut bien le serveur et le répéteur si nécessaire. Nou... (thème: [""['Box/TV']""]). Pouvez-vous nous confirmer votre numéro de ligne ou identifiant client pour",,True,True,0,4,0,[],0,0,0,0,0,0,0,0,[],0,[],[],Autre/Indéterminé,{},"On passe en revue la configuration. Bonjour, les 49€ correspondent aux frais de renouvellement ou de remplacement du matériel Freebox. Cela inclut bien le serveur et le répéteur si nécessaire. Nou... (thème: [""['Box/TV']""]). Pouvez-vous nous confirmer votre numéro de ligne ou identifiant client pour",<USER> <USER> <BRAND:free> <USER> La même avec la Mini 4k,2024-08-28 23:02:27
1828935532790866019,2024-08-28T23:19:45,al_betino,al_betino,Client,@srk2492 @free @UniversFreebox Même problème pour moi depuis 50 min la...#freebox 😔,<USER> <BRAND:free> <USER> Même problème pour moi depuis 50 min la...#freebox 😔,"<USER> <BRAND:free> <USER> Même problème pour moi depuis 50 min la...#freebox 😔

[Contexte KB]
Merci pour votre message. Bonjour, vous pouvez nous envoyer un message privé ici même pour que nous puissions vous aider. 😊. Envoyez-nous votre n° client en DM pour vérification.",,True,True,0,3,0,['freebox'],0,0,0,0,0,0,0,0,[],1,['depuis'],['Box/TV'],Box/TV,{'Box/TV': ['freebox']},"Merci pour votre message. Bonjour, vous pouvez nous envoyer un message privé ici même pour que nous puissions vous aider. 😊. Envoyez-nous votre n° client en DM pour vérification.",<USER> <BRAND:free> <USER> Même problème pour moi depuis 50 min la...#freebox 😔,2024-08-28 23:19:45
1829007395697115549,2024-08-29T04:05:19,ben_aub,ben_aub,Client,"@Freebox 
@Free https://t.co/squ6ry5MYf",<BRAND:freebox> <NL> <BRAND:free> <URL>,"<BRAND:freebox> <NL> <BRAND:free> <URL>

[Contexte KB]
On lance un diagnostic ciblé. Bonjour, nous sommes désolés pour cette situation. Transmettez-nous votre identifiant client en message privé, svp.",,True,True,1,2,0,[],0,0,0,0,0,0,0,0,[],0,[],['Box/TV'],Box/TV,{'Box/TV': ['freebox']},"On lance un diagnostic ciblé. Bonjour, nous sommes désolés pour cette situation. Transmettez-nous votre identifiant client en message privé, svp.",<BRAND:freebox> <NL> <BRAND:free> <URL>,2024-08-29 04:05:19
1829060594898530606,2024-08-29T07:36:42,chrischampy,chrischampy,Client,"Après des années de foutage de gueule chez Orange, j’ai résilié pour la fibre @Freebox Ça a marché 6 jours avant de planter. Depuis, impossible d’avoir un rdv avec un technicien, vos mecs s’en tapent royalement @Xavier75 Suis deg 🤬","Après des années de foutage de gueule chez Orange, j’ai résilié pour la fibre <BRAND:freebox> Ça a marché 6 jours avant de planter. Depuis, impossible d’avoir un rendez-vous avec un technicien, vos mecs s’en tapent royalement <USER> Suis deg 🤬","Après des années de foutage de gueule chez Orange, j’ai résilié pour la fibre <BRAND:freebox> Ça a marché 6 jours avant de planter. Depuis, impossible d’avoir un rendez-vous avec un technicien, vos mecs s’en tapent royalement <USER> Suis deg 🤬

[Contexte KB]
Merci pour l’alerte — on va régler ça. Bonjour, nous sommes désolés pour ce désagrément. Pouvez-vous redémarrer votre Freebox en la débranchant pendant 1 minute? Si le incident persiste, nous vous i... Contactez-nous en DM avec votre identifiant pour un diagnostic de la box.",,True,True,0,2,0,[],0,0,0,0,0,0,0,0,[],1,"['depuis', 'impossible']","['Reseau/Internet', 'Box/TV']",Reseau/Internet,"{'Reseau/Internet': ['fibre'], 'Box/TV': ['freebox']}","Merci pour l’alerte — on va régler ça. Bonjour, nous sommes désolés pour ce désagrément. Pouvez-vous redémarrer votre Freebox en la débranchant pendant 1 minute? Si le incident persiste, nous vous i... Contactez-nous en DM avec votre identifiant pour un diagnostic de la box.","Après des années de foutage de gueule chez Orange, j’ai résilié pour la fibre <BRAND:freebox> Ça a marché 6 jours avant de planter. Depuis, impossible d’avoir un rendez-vous avec un technicien, vos mecs s’en tapent royalement <USER> Suis deg 🤬",2024-08-29 07:36:42
1829087867055858014,2024-08-29T09:25:04,JulienChaput1,JulienChaput1,Client,"@free Par contre pas bénef de bloquer les lignes encore et encore, en faisant croire qu’en payant ça s’arrange. J’avais une bonne image de free, ça change, dommage 👋👋","<BRAND:free> Par contre pas bénef de bloquer les lignes encore et encore, en faisant croire qu’en payant ça s’arrange. J’avais une bonne image de free, ça change, dommage 👋👋","<BRAND:free> Par contre pas bénef de bloquer les lignes encore et encore, en faisant croire qu’en payant ça s’arrange. J’avais une bonne image de free, ça change, dommage 👋👋

[Contexte KB]
Merci pour l’alerte — on va régler ça. Bonjour, nous comprenons votre frustration. Pour éviter toute annulation de l'intervention, il est effectivement nécessaire de laisser la Freebox débranchée jus... Indiquez-nous en message privé votre n° client et l’heure du souci.",,True,True,0,1,0,[],0,1,0,0,0,0,0,0,['sadness'],0,[],[],Autre/Indéterminé,{},"Merci pour l’alerte — on va régler ça. Bonjour, nous comprenons votre frustration. Pour éviter toute annulation de l'intervention, il est effectivement nécessaire de laisser la Freebox débranchée jus... Indiquez-nous en message privé votre n° client et l’heure du souci.","<BRAND:free> Par contre pas bénef de bloquer les lignes encore et encore, en faisant croire qu’en payant ça s’arrange. J’avais une bonne image de free, ça change, dommage 👋👋",2024-08-29 09:25:04
1829101060352348489,2024-08-29T10:17:30,ElrixJJBA,ElrixJJBA,Client,Allez @free il serait tant de régler vos connexions les débiles t'façon je vais résilier mon contrat chez vous,Allez <BRAND:free> il serait tant de régler vos connexions les débiles t'façon je vais résilier mon contrat chez vous,"Allez <BRAND:free> il serait tant de régler vos connexions les débiles t'façon je vais résilier mon contrat chez vous

[Contexte KB]
On est là pour vous aider, désolés pour le désagrément. Bonjour, nous n'avons pas bien compris votre message. Pouvez-vous préciser votre demande pour que nous puissions vous aider? Pouvez-vous nous confirmer votre numéro de ligne ou identifiant client pour que nous vérifiions cela immédiatement?",,True,True,0,1,0,[],0,0,0,0,0,0,0,0,[],0,[],['Resiliation'],Resiliation,{'Resiliation': ['resilier']},"On est là pour vous aider, désolés pour le désagrément. Bonjour, nous n'avons pas bien compris votre message. Pouvez-vous préciser votre demande pour que nous puissions vous aider? Pouvez-vous nous confirmer votre numéro de ligne ou identifiant client pour que nous vérifiions cela immédiatement?",Allez <BRAND:free> il serait tant de régler vos connexions les débiles t'façon je vais résilier mon contrat chez vous,2024-08-29 10:17:30
1829105068836053153,2024-08-29T10:33:26,rezboser,rezboser,Client,@ReRe02072129 @CalorAbdel @Saig_youji @Dealabs @free @Freebox Moi jsuis chez free un coup sur 2 je capte m'as,<USER> <USER> <USER> <USER> <BRAND:free> <BRAND:freebox> Moi jsuis chez free un coup sur 2 je capte m'as,"<USER> <USER> <USER> <USER> <BRAND:free> <BRAND:freebox> Moi jsuis chez free un coup sur 2 je capte m'as

[Contexte KB]
On s’en charge immédiatement. Bonjour, nous nous excusons pour ce délai. Pouvez-vous nous écrire en message privé avec votre identifiant client?",,True,True,0,6,0,[],0,0,0,0,0,1,0,0,['trust'],0,[],['Box/TV'],Box/TV,{'Box/TV': ['freebox']},"On s’en charge immédiatement. Bonjour, nous nous excusons pour ce délai. Pouvez-vous nous écrire en message privé avec votre identifiant client?",<USER> <USER> <USER> <USER> <BRAND:free> <BRAND:freebox> Moi jsuis chez free un coup sur 2 je capte m'as,2024-08-29 10:33:26
